unique_key,collected_at_utc,ticker,company_name,cik,form,filing_date,report_date,accession_number,filing_url,transaction_table,transaction_date,transaction_code,security_title,shares,price,total_amount,shares_owned_after,ownership_type,reporting_owner,relationship,is_director,is_officer,is_ten_percent_owner,officer_title,source
STE|0001628280-26-041629|nonDerivative|2026-06-04|Carestio Daniel A|S|Ordinary Shares|3054|214.64|D,2026-06-09 11:47:06+0000,STE,STERIS plc,0001757898,4,2026-06-08,2026-06-04,0001628280-26-041629,https://www.sec.gov/Archives/edgar/data/1757898/000162828026041629/wk-form4_1780950690.xml,nonDerivative,2026-06-04,S,Ordinary Shares,3054,214.64,655510.5599999999,65021,D,Carestio Daniel A,"Director, Officer, President and CEO",1,1,0,President and CEO,SEC EDGAR
STE|0001628280-26-041629|nonDerivative|2026-06-05|Carestio Daniel A|S|Ordinary Shares|1374|212|D,2026-06-09 11:47:06+0000,STE,STERIS plc,0001757898,4,2026-06-08,2026-06-04,0001628280-26-041629,https://www.sec.gov/Archives/edgar/data/1757898/000162828026041629/wk-form4_1780950690.xml,nonDerivative,2026-06-05,S,Ordinary Shares,1374,212,291288.0,63647,D,Carestio Daniel A,"Director, Officer, President and CEO",1,1,0,President and CEO,SEC EDGAR
STE|0001628280-26-041625|nonDerivative|2026-06-04|Burton Karen L|F|Ordinary Shares|90|212.24|D,2026-06-09 11:47:06+0000,STE,STERIS plc,0001757898,4,2026-06-08,2026-06-04,0001628280-26-041625,https://www.sec.gov/Archives/edgar/data/1757898/000162828026041625/wk-form4_1780950669.xml,nonDerivative,2026-06-04,F,Ordinary Shares,90,212.24,19101.600000000002,13184,D,Burton Karen L,"Officer, Sr. Vice Pres., CFO",0,1,0,"Sr. Vice Pres., CFO",SEC EDGAR
Q|0001628280-26-041676|nonDerivative|2026-06-05|Sterin Steven|S|Common Stock|400|148.35|D,2026-06-09 11:47:06+0000,Q,"Qnity Electronics, Inc.",0002058873,4,2026-06-08,2026-06-05,0001628280-26-041676,https://www.sec.gov/Archives/edgar/data/2058873/000162828026041676/wk-form4_1780953226.xml,nonDerivative,2026-06-05,S,Common Stock,400,148.35,59340.0,12195.0612,D,Sterin Steven,Director,1,0,0,,SEC EDGAR
PSKY|0001225208-26-005882|nonDerivative|2026-06-04|Byrne Barbara M|A|Class B common stock|309.0000|0.0000|D,2026-06-09 11:47:06+0000,PSKY,Paramount Skydance Corp,0002041610,4,2026-06-08,2026-06-04,0001225208-26-005882,https://www.sec.gov/Archives/edgar/data/2041610/000122520826005882/doc4.xml,nonDerivative,2026-06-04,A,Class B common stock,309.0000,0.0000,0.0,44701.0000,D,Byrne Barbara M,Director,1,,,,SEC EDGAR
PNC|0001628280-26-041467|nonDerivative|2026-06-05|Novosel Stephanie|S|$5 Par Common Stock|1800|228.73|D,2026-06-09 11:47:06+0000,PNC,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676,4,2026-06-08,2026-06-05,0001628280-26-041467,https://www.sec.gov/Archives/edgar/data/713676/000162828026041467/wk-form4_1780942814.xml,nonDerivative,2026-06-05,S,$5 Par Common Stock,1800,228.73,411714.0,3107,D,Novosel Stephanie,"Officer, Executive Vice President",0,1,0,Executive Vice President,SEC EDGAR
PLTR|0001930526-26-000007|nonDerivative|2026-06-04|Woersching Eric H.|A|Class A Common Stock|2118|0|D,2026-06-09 11:47:06+0000,PLTR,Palantir Technologies Inc.,0001321655,4,2026-06-08,2026-06-04,0001930526-26-000007,https://www.sec.gov/Archives/edgar/data/1321655/000193052626000007/wk-form4_1780963392.xml,nonDerivative,2026-06-04,A,Class A Common Stock,2118,0,0.0,4466,D,Woersching Eric H.,Director,1,0,0,,SEC EDGAR
PLTR|0001840244-26-000012|nonDerivative|2026-06-04|Stat Lauren Elaina Friedman|A|Class A Common Stock|2118|0|D,2026-06-09 11:47:06+0000,PLTR,Palantir Technologies Inc.,0001321655,4,2026-06-08,2026-06-04,0001840244-26-000012,https://www.sec.gov/Archives/edgar/data/1321655/000184024426000012/wk-form4_1780963351.xml,nonDerivative,2026-06-04,A,Class A Common Stock,2118,0,0.0,57140,D,Stat Lauren Elaina Friedman,Director,1,0,0,,SEC EDGAR
PLTR|0001823944-26-000007|nonDerivative|2026-06-04|Schiff Alexandra W.|A|Class A Common Stock|2118|0|D,2026-06-09 11:47:06+0000,PLTR,Palantir Technologies Inc.,0001321655,4,2026-06-08,2026-06-04,0001823944-26-000007,https://www.sec.gov/Archives/edgar/data/1321655/000182394426000007/wk-form4_1780963311.xml,nonDerivative,2026-06-04,A,Class A Common Stock,2118,0,0.0,189083,D,Schiff Alexandra W.,Director,1,0,0,,SEC EDGAR
PLTR|0001823952-26-000014|nonDerivative|2026-06-04|Moore Alexander D.|A|Class A Common Stock|2118|0|D,2026-06-09 11:47:06+0000,PLTR,Palantir Technologies Inc.,0001321655,4,2026-06-08,2026-06-04,0001823952-26-000014,https://www.sec.gov/Archives/edgar/data/1321655/000182395226000014/wk-form4_1780963271.xml,nonDerivative,2026-06-04,A,Class A Common Stock,2118,0,0.0,1127096,D,Moore Alexander D.,Director,1,0,0,,SEC EDGAR
PGR|0000080661-26-000208|nonDerivative|2026-06-05|Murphy John Jo|S|Common|5916|200.00|D,2026-06-09 11:47:06+0000,PGR,PROGRESSIVE CORP/OH/,0000080661,4,2026-06-08,2026-06-05,0000080661-26-000208,https://www.sec.gov/Archives/edgar/data/80661/000008066126000208/form4.xml,nonDerivative,2026-06-05,S,Common,5916,200.00,1183200.0,41289.925,D,Murphy John Jo,"Officer, Claims President",,1,,Claims President,SEC EDGAR
PGR|0000080661-26-000206|nonDerivative|2026-06-05|Broz Steven|S|Common|1157|200.00|D,2026-06-09 11:47:06+0000,PGR,PROGRESSIVE CORP/OH/,0000080661,4,2026-06-08,2026-06-05,0000080661-26-000206,https://www.sec.gov/Archives/edgar/data/80661/000008066126000206/form4.xml,nonDerivative,2026-06-05,S,Common,1157,200.00,231400.0,28667.626,D,Broz Steven,"Officer, Chief Information Officer",,1,,Chief Information Officer,SEC EDGAR
PANW|0001193125-26-261985|derivative|2026-06-04|Jenkins William D Jr|I|Phantom Stock|69499|0|D,2026-06-09 11:47:06+0000,PANW,Palo Alto Networks Inc,0001327567,4,2026-06-08,2026-06-04,0001193125-26-261985,https://www.sec.gov/Archives/edgar/data/1327567/000119312526261985/ownership.xml,derivative,2026-06-04,I,Phantom Stock,69499,0,0.0,213568,D,Jenkins William D Jr,President,false,true,false,President,SEC EDGAR
MTB|0001245781-26-000006|nonDerivative|2026-06-04|PEARSON KEVIN J|S|Common Stock|2000|220|D,2026-06-09 11:47:06+0000,MTB,M&T BANK CORP,0000036270,4,2026-06-08,2026-06-04,0001245781-26-000006,https://www.sec.gov/Archives/edgar/data/36270/000124578126000006/wk-form4_1780948206.xml,nonDerivative,2026-06-04,S,Common Stock,2000,220,440000.0,46107,D,PEARSON KEVIN J,"Officer, Vice Chairman",0,1,0,Vice Chairman,SEC EDGAR
MRNA|0001682852-26-000117|nonDerivative|2026-06-05|Mock James M|M|Common Stock|11798||D,2026-06-09 11:47:06+0000,MRNA,"Moderna, Inc.",0001682852,4,2026-06-08,2026-06-05,0001682852-26-000117,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000117/form4.xml,nonDerivative,2026-06-05,M,Common Stock,11798,,,71392,D,Mock James M,"Officer, Chief Financial Officer",,1,,Chief Financial Officer,SEC EDGAR
MRNA|0001682852-26-000117|nonDerivative|2026-06-05|Mock James M|F|Common Stock|5705|51.59|D,2026-06-09 11:47:06+0000,MRNA,"Moderna, Inc.",0001682852,4,2026-06-08,2026-06-05,0001682852-26-000117,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000117/form4.xml,nonDerivative,2026-06-05,F,Common Stock,5705,51.59,294320.95,65687,D,Mock James M,"Officer, Chief Financial Officer",,1,,Chief Financial Officer,SEC EDGAR
