unique_key,collected_at_utc,ticker,company_name,cik,form,filing_date,report_date,accession_number,filing_url,transaction_table,transaction_date,transaction_code,security_title,shares,price,total_amount,shares_owned_after,ownership_type,reporting_owner,relationship,is_director,is_officer,is_ten_percent_owner,officer_title,source
VZ|0001750052-26-000040|derivative|2026-07-30|Stillwell Mary-Lee|A|Phantom Stock (unitized)|44.414|13.16|I,2026-08-04 03:31:26+0000,VZ,VERIZON COMMUNICATIONS INC,0000732712,4,2026-08-03,2026-07-30,0001750052-26-000040,https://www.sec.gov/Archives/edgar/data/732712/000175005226000040/wk-form4_1785775296.xml,derivative,2026-07-30,A,Phantom Stock (unitized),44.414,13.16,584.48824,16771.864,I,Stillwell Mary-Lee,"Officer, SVP and Controller",0,1,0,SVP and Controller,SEC EDGAR
VZ|0001578926-26-000038|derivative|2026-07-30|Skiadas Anthony T|A|Phantom Stock (unitized)|132.072|13.16|I,2026-08-04 03:31:26+0000,VZ,VERIZON COMMUNICATIONS INC,0000732712,4,2026-08-03,2026-07-30,0001578926-26-000038,https://www.sec.gov/Archives/edgar/data/732712/000157892626000038/wk-form4_1785775255.xml,derivative,2026-07-30,A,Phantom Stock (unitized),132.072,13.16,1738.06752,144602.053,I,Skiadas Anthony T,"Officer, EVP and CFO",0,1,0,EVP and CFO,SEC EDGAR
VZ|0001215315-26-000034|derivative|2026-07-30|SCHULMAN DANIEL H|A|Phantom Stock (unitized)|202.199|13.16|I,2026-08-04 03:31:26+0000,VZ,VERIZON COMMUNICATIONS INC,0000732712,4,2026-08-03,2026-07-30,0001215315-26-000034,https://www.sec.gov/Archives/edgar/data/732712/000121531526000034/wk-form4_1785775063.xml,derivative,2026-07-30,A,Phantom Stock (unitized),202.199,13.16,2660.9388400000003,8717.272,I,SCHULMAN DANIEL H,"Director, Officer, CEO",1,1,0,CEO,SEC EDGAR
VZ|0001968243-26-000042|derivative|2026-07-30|Russo Joseph J.|A|Phantom Stock (unitized)|83.86|13.16|I,2026-08-04 03:31:26+0000,VZ,VERIZON COMMUNICATIONS INC,0000732712,4,2026-08-03,2026-07-30,0001968243-26-000042,https://www.sec.gov/Archives/edgar/data/732712/000196824326000042/wk-form4_1785775124.xml,derivative,2026-07-30,A,Phantom Stock (unitized),83.86,13.16,1103.5976,83481.068,I,Russo Joseph J.,"Officer, EVP&Pres-Global Networks&Tech",0,1,0,EVP&Pres-Global Networks&Tech,SEC EDGAR
VZ|0001760581-26-000040|derivative|2026-07-30|Malady Kyle|A|Phantom Stock (unitized)|132.072|13.16|I,2026-08-04 03:31:26+0000,VZ,VERIZON COMMUNICATIONS INC,0000732712,4,2026-08-03,2026-07-30,0001760581-26-000040,https://www.sec.gov/Archives/edgar/data/732712/000176058126000040/wk-form4_1785775186.xml,derivative,2026-07-30,A,Phantom Stock (unitized),132.072,13.16,1738.06752,417826.56,I,Malady Kyle,"Officer, EVP and Group CEO-VZ Business",0,1,0,EVP and Group CEO-VZ Business,SEC EDGAR
VRSK|0001193125-26-330642|nonDerivative|2026-08-03|Shavel Lee|M|Common Stock|3535|104.00|D,2026-08-04 03:31:26+0000,VRSK,"Verisk Analytics, Inc.",0001442145,4,2026-08-03,2026-08-03,0001193125-26-330642,https://www.sec.gov/Archives/edgar/data/1442145/000119312526330642/ownership.xml,nonDerivative,2026-08-03,M,Common Stock,3535,104.00,367640.0,102025,D,Shavel Lee,Chief Executive Officer,true,true,false,Chief Executive Officer,SEC EDGAR
VRSK|0001193125-26-330642|nonDerivative|2026-08-03|Shavel Lee|S|Common Stock|3535|196.94|D,2026-08-04 03:31:26+0000,VRSK,"Verisk Analytics, Inc.",0001442145,4,2026-08-03,2026-08-03,0001193125-26-330642,https://www.sec.gov/Archives/edgar/data/1442145/000119312526330642/ownership.xml,nonDerivative,2026-08-03,S,Common Stock,3535,196.94,696182.9,98490,D,Shavel Lee,Chief Executive Officer,true,true,false,Chief Executive Officer,SEC EDGAR
VRSK|0001193125-26-330642|derivative|2026-08-03|Shavel Lee|M|Stock Option|3535|0|D,2026-08-04 03:31:26+0000,VRSK,"Verisk Analytics, Inc.",0001442145,4,2026-08-03,2026-08-03,0001193125-26-330642,https://www.sec.gov/Archives/edgar/data/1442145/000119312526330642/ownership.xml,derivative,2026-08-03,M,Stock Option,3535,0,0.0,14139,D,Shavel Lee,Chief Executive Officer,true,true,false,Chief Executive Officer,SEC EDGAR
TSN|0001628280-26-051623|derivative|2026-07-10|TYSON JOHN H|A|Restricted Stock Units|51876.188|0|D,2026-08-04 03:31:26+0000,TSN,"TYSON FOODS, INC.",0000100493,4/A,2026-08-03,2026-07-10,0001628280-26-051623,https://www.sec.gov/Archives/edgar/data/100493/000162828026051623/wk-form4a_1785772261.xml,derivative,2026-07-10,A,Restricted Stock Units,51876.188,0,0.0,51876.188,D,TYSON JOHN H,"Director, Officer, Chairman of the Board",1,1,0,Chairman of the Board,SEC EDGAR
TPL|0001437749-26-025384|nonDerivative|2026-07-31|HORIZON KINETICS ASSET MANAGEMENT LLC|P|Common Stock|1|400.09|D,2026-08-04 03:31:26+0000,TPL,Texas Pacific Land Corp,0001811074,4,2026-08-03,2026-07-31,0001437749-26-025384,https://www.sec.gov/Archives/edgar/data/1811074/000143774926025384/rdgdoc.xml,nonDerivative,2026-07-31,P,Common Stock,1,400.09,400.09,3263688,D,HORIZON KINETICS ASSET MANAGEMENT LLC,10% Owner,,,1,,SEC EDGAR
STX|0001137789-26-000156|nonDerivative|2026-07-30|Lee James CI|S|Ordinary Shares|694|877.45|D,2026-08-04 03:31:26+0000,STX,Seagate Technology Holdings plc,0001137789,4,2026-08-03,2026-07-30,0001137789-26-000156,https://www.sec.gov/Archives/edgar/data/1137789/000113778926000156/wk-form4_1785788075.xml,nonDerivative,2026-07-30,S,Ordinary Shares,694,877.45,608950.3,346.75,D,Lee James CI,"Officer, EVP & CLO",0,1,0,EVP & CLO,SEC EDGAR
RSG|0001060391-26-000268|nonDerivative|2026-07-31|Reynolds Margaret|M|Common Stock|680|0|D,2026-08-04 03:31:26+0000,RSG,"REPUBLIC SERVICES, INC.",0001060391,4,2026-08-03,2026-07-31,0001060391-26-000268,https://www.sec.gov/Archives/edgar/data/1060391/000106039126000268/wk-form4_1785804154.xml,nonDerivative,2026-07-31,M,Common Stock,680,0,0.0,717,D,Reynolds Margaret,Director,1,0,0,,SEC EDGAR
RSG|0001060391-26-000268|derivative|2026-07-31|Reynolds Margaret|M|Restricted Stock Units|680|0|D,2026-08-04 03:31:26+0000,RSG,"REPUBLIC SERVICES, INC.",0001060391,4,2026-08-03,2026-07-31,0001060391-26-000268,https://www.sec.gov/Archives/edgar/data/1060391/000106039126000268/wk-form4_1785804154.xml,derivative,2026-07-31,M,Restricted Stock Units,680,0,0.0,0,D,Reynolds Margaret,Director,1,0,0,,SEC EDGAR
RL|0000950142-26-002261|nonDerivative|2026-07-30|Zhang Wei|A|Class A Common Stock|458||D,2026-08-04 03:31:26+0000,RL,RALPH LAUREN CORP,0001037038,4,2026-08-03,2026-07-30,0000950142-26-002261,https://www.sec.gov/Archives/edgar/data/1037038/000095014226002261/es260815487_4-zhang.xml,nonDerivative,2026-07-30,A,Class A Common Stock,458,,,3363,D,Zhang Wei,Director,1,0,0,,SEC EDGAR
RL|0000950142-26-002260|nonDerivative|2026-07-30|Walker Darren|A|Class A Common Stock|458||D,2026-08-04 03:31:26+0000,RL,RALPH LAUREN CORP,0001037038,4,2026-08-03,2026-07-30,0000950142-26-002260,https://www.sec.gov/Archives/edgar/data/1037038/000095014226002260/es260815485_4-walker.xml,nonDerivative,2026-07-30,A,Class A Common Stock,458,,,8500,D,Walker Darren,Director,1,0,0,,SEC EDGAR
RL|0000950142-26-002259|nonDerivative|2026-07-30|JARRETT VALERIE B|A|Class A Common Stock|458||D,2026-08-04 03:31:26+0000,RL,RALPH LAUREN CORP,0001037038,4,2026-08-03,2026-07-30,0000950142-26-002259,https://www.sec.gov/Archives/edgar/data/1037038/000095014226002259/es260815484_4-jarrett.xml,nonDerivative,2026-07-30,A,Class A Common Stock,458,,,6544,D,JARRETT VALERIE B,Director,1,0,0,,SEC EDGAR
RL|0000950142-26-002258|nonDerivative|2026-07-30|GEORGE MICHAEL A|A|Class A Common Stock|458||D,2026-08-04 03:31:26+0000,RL,RALPH LAUREN CORP,0001037038,4,2026-08-03,2026-07-30,0000950142-26-002258,https://www.sec.gov/Archives/edgar/data/1037038/000095014226002258/es260815483_4-george.xml,nonDerivative,2026-07-30,A,Class A Common Stock,458,,,16606,D,GEORGE MICHAEL A,Director,1,0,0,,SEC EDGAR
RL|0000950142-26-002257|nonDerivative|2026-07-30|Findley Linda|A|Class A Common Stock|458||D,2026-08-04 03:31:26+0000,RL,RALPH LAUREN CORP,0001037038,4,2026-08-03,2026-07-30,0000950142-26-002257,https://www.sec.gov/Archives/edgar/data/1037038/000095014226002257/es260815482_4-findley.xml,nonDerivative,2026-07-30,A,Class A Common Stock,458,,,11021,D,Findley Linda,Director,1,0,0,,SEC EDGAR
RL|0000950142-26-002256|nonDerivative|2026-07-30|Cupp Debra S.|A|Class A Common Stock|458||D,2026-08-04 03:31:26+0000,RL,RALPH LAUREN CORP,0001037038,4,2026-08-03,2026-07-30,0000950142-26-002256,https://www.sec.gov/Archives/edgar/data/1037038/000095014226002256/es260815481_4-cupp.xml,nonDerivative,2026-07-30,A,Class A Common Stock,458,,,5032,D,Cupp Debra S.,Director,1,0,0,,SEC EDGAR
RL|0000950142-26-002255|nonDerivative|2026-07-30|Conde Cesar|A|Class A Common Stock|458||D,2026-08-04 03:31:26+0000,RL,RALPH LAUREN CORP,0001037038,4,2026-08-03,2026-07-30,0000950142-26-002255,https://www.sec.gov/Archives/edgar/data/1037038/000095014226002255/es260815480_4-conde.xml,nonDerivative,2026-07-30,A,Class A Common Stock,458,,,468,D,Conde Cesar,Director,1,0,0,,SEC EDGAR
RL|0000950142-26-002254|nonDerivative|2026-07-30|BENNACK FRANK A JR|A|Class A Common Stock|458||D,2026-08-04 03:31:26+0000,RL,RALPH LAUREN CORP,0001037038,4,2026-08-03,2026-07-30,0000950142-26-002254,https://www.sec.gov/Archives/edgar/data/1037038/000095014226002254/es260815479_4-bennack.xml,nonDerivative,2026-07-30,A,Class A Common Stock,458,,,32890,D,BENNACK FRANK A JR,Director,1,0,0,,SEC EDGAR
RL|0000950142-26-002253|nonDerivative|2026-07-30|AHRENDTS ANGELA J|A|Class A Common Stock|458||D,2026-08-04 03:31:26+0000,RL,RALPH LAUREN CORP,0001037038,4,2026-08-03,2026-07-30,0000950142-26-002253,https://www.sec.gov/Archives/edgar/data/1037038/000095014226002253/es260815478_4-ahrendts.xml,nonDerivative,2026-07-30,A,Class A Common Stock,458,,,11021,D,AHRENDTS ANGELA J,Director,1,0,0,,SEC EDGAR
RCL|0002146850-26-000004|nonDerivative|2026-07-31|Bunch Tara|A|Common Stock|683|0|D,2026-08-04 03:31:26+0000,RCL,ROYAL CARIBBEAN CRUISES LTD,0000884887,4,2026-08-03,2026-07-31,0002146850-26-000004,https://www.sec.gov/Archives/edgar/data/884887/000214685026000004/wk-form4_1785789108.xml,nonDerivative,2026-07-31,A,Common Stock,683,0,0.0,683,D,Bunch Tara,Director,1,0,0,,SEC EDGAR
QCOM|0000804328-26-000090|nonDerivative|2026-08-03|ACE HEATHER S|S|Common Stock|3200|147.04|I,2026-08-04 03:31:26+0000,QCOM,QUALCOMM INC/DE,0000804328,4,2026-08-03,2026-08-03,0000804328-26-000090,https://www.sec.gov/Archives/edgar/data/804328/000080432826000090/edgardoc.xml,nonDerivative,2026-08-03,S,Common Stock,3200,147.04,470528.0,36535,I,ACE HEATHER S,"Officer, EVP, Chief HR Officer",0,1,0,"EVP, Chief HR Officer",SEC EDGAR
PFE|0001225208-26-006900|derivative|2026-07-31|BOURLA ALBERT|A|Phantom Stock Units SSP|24.0000|25.0100|D,2026-08-04 03:31:26+0000,PFE,PFIZER INC,0000078003,4,2026-08-03,2026-07-31,0001225208-26-006900,https://www.sec.gov/Archives/edgar/data/78003/000122520826006900/doc4.xml,derivative,2026-07-31,A,Phantom Stock Units SSP,24.0000,25.0100,600.24,786154.0000,D,BOURLA ALBERT,"Director, Officer, Chairman & CEO",1,1,,Chairman & CEO,SEC EDGAR
PCAR|0001225208-26-006889|nonDerivative|2026-07-31|Walters William Lance|M|Common Stock|1000.0000|43.7067|D,2026-08-04 03:31:26+0000,PCAR,PACCAR INC,0000075362,4,2026-08-03,2026-07-31,0001225208-26-006889,https://www.sec.gov/Archives/edgar/data/75362/000122520826006889/doc4.xml,nonDerivative,2026-07-31,M,Common Stock,1000.0000,43.7067,43706.7,1000.0000,D,Walters William Lance,"Officer, Vice President",,1,,Vice President,SEC EDGAR
PCAR|0001225208-26-006889|nonDerivative|2026-07-31|Walters William Lance|S|Common Stock|1000.0000|133.5000|D,2026-08-04 03:31:26+0000,PCAR,PACCAR INC,0000075362,4,2026-08-03,2026-07-31,0001225208-26-006889,https://www.sec.gov/Archives/edgar/data/75362/000122520826006889/doc4.xml,nonDerivative,2026-07-31,S,Common Stock,1000.0000,133.5000,133500.0,0.0000,D,Walters William Lance,"Officer, Vice President",,1,,Vice President,SEC EDGAR
PCAR|0001225208-26-006889|derivative|2026-07-31|Walters William Lance|M|Stock Option|1000.0000|43.7067|D,2026-08-04 03:31:26+0000,PCAR,PACCAR INC,0000075362,4,2026-08-03,2026-07-31,0001225208-26-006889,https://www.sec.gov/Archives/edgar/data/75362/000122520826006889/doc4.xml,derivative,2026-07-31,M,Stock Option,1000.0000,43.7067,43706.7,2000.0000,D,Walters William Lance,"Officer, Vice President",,1,,Vice President,SEC EDGAR
PCAR|0001225208-26-006890|nonDerivative|2026-07-31|Poplawski Brice J|M|Common Stock|1970.0000|71.9500|D,2026-08-04 03:31:26+0000,PCAR,PACCAR INC,0000075362,4,2026-08-03,2026-07-31,0001225208-26-006890,https://www.sec.gov/Archives/edgar/data/75362/000122520826006890/doc4.xml,nonDerivative,2026-07-31,M,Common Stock,1970.0000,71.9500,141741.5,3361.0000,D,Poplawski Brice J,"Officer, Sr. Vice President & CFO",,1,,Sr. Vice President & CFO,SEC EDGAR
PCAR|0001225208-26-006890|nonDerivative|2026-07-31|Poplawski Brice J|S|Common Stock|1970.0000|132.5000|D,2026-08-04 03:31:26+0000,PCAR,PACCAR INC,0000075362,4,2026-08-03,2026-07-31,0001225208-26-006890,https://www.sec.gov/Archives/edgar/data/75362/000122520826006890/doc4.xml,nonDerivative,2026-07-31,S,Common Stock,1970.0000,132.5000,261025.0,1391.0000,D,Poplawski Brice J,"Officer, Sr. Vice President & CFO",,1,,Sr. Vice President & CFO,SEC EDGAR
PCAR|0001225208-26-006890|derivative|2026-07-31|Poplawski Brice J|M|Stock Option|1970.0000|71.9500|D,2026-08-04 03:31:26+0000,PCAR,PACCAR INC,0000075362,4,2026-08-03,2026-07-31,0001225208-26-006890,https://www.sec.gov/Archives/edgar/data/75362/000122520826006890/doc4.xml,derivative,2026-07-31,M,Stock Option,1970.0000,71.9500,141741.5,0.0000,D,Poplawski Brice J,"Officer, Sr. Vice President & CFO",,1,,Sr. Vice President & CFO,SEC EDGAR
PCAR|0001225208-26-006888|nonDerivative|2026-07-31|FEIGHT R PRESTON|M|Common Stock|70519.0000|71.9500|D,2026-08-04 03:31:26+0000,PCAR,PACCAR INC,0000075362,4,2026-08-03,2026-07-31,0001225208-26-006888,https://www.sec.gov/Archives/edgar/data/75362/000122520826006888/doc4.xml,nonDerivative,2026-07-31,M,Common Stock,70519.0000,71.9500,5073842.05,319600.0000,D,FEIGHT R PRESTON,"Director, Officer, CHIEF EXECUTIVE OFFICER",1,1,,CHIEF EXECUTIVE OFFICER,SEC EDGAR
PCAR|0001225208-26-006888|nonDerivative|2026-07-31|FEIGHT R PRESTON|S|Common Stock|50975.0000|133.0682|D,2026-08-04 03:31:26+0000,PCAR,PACCAR INC,0000075362,4,2026-08-03,2026-07-31,0001225208-26-006888,https://www.sec.gov/Archives/edgar/data/75362/000122520826006888/doc4.xml,nonDerivative,2026-07-31,S,Common Stock,50975.0000,133.0682,6783151.494999999,268625.0000,D,FEIGHT R PRESTON,"Director, Officer, CHIEF EXECUTIVE OFFICER",1,1,,CHIEF EXECUTIVE OFFICER,SEC EDGAR
PCAR|0001225208-26-006888|derivative|2026-07-31|FEIGHT R PRESTON|M|Stock Option|70519.0000|71.9500|D,2026-08-04 03:31:26+0000,PCAR,PACCAR INC,0000075362,4,2026-08-03,2026-07-31,0001225208-26-006888,https://www.sec.gov/Archives/edgar/data/75362/000122520826006888/doc4.xml,derivative,2026-07-31,M,Stock Option,70519.0000,71.9500,5073842.05,70519.0000,D,FEIGHT R PRESTON,"Director, Officer, CHIEF EXECUTIVE OFFICER",1,1,,CHIEF EXECUTIVE OFFICER,SEC EDGAR
PCAR|0001225208-26-006891|nonDerivative|2026-07-31|Bolgar Paulo Henrique|S|Common Stock|2897.0000|133.9000|D,2026-08-04 03:31:26+0000,PCAR,PACCAR INC,0000075362,4,2026-08-03,2026-07-31,0001225208-26-006891,https://www.sec.gov/Archives/edgar/data/75362/000122520826006891/doc4.xml,nonDerivative,2026-07-31,S,Common Stock,2897.0000,133.9000,387908.3,3831.0000,D,Bolgar Paulo Henrique,"Officer, Vice President",,1,,Vice President,SEC EDGAR
NUE|0000073309-26-000124|nonDerivative|2026-07-30|Laxton Stephen D|G|Common Stock|2409|0|D,2026-08-04 03:31:26+0000,NUE,NUCOR CORP,0000073309,4,2026-08-03,2026-07-30,0000073309-26-000124,https://www.sec.gov/Archives/edgar/data/73309/000007330926000124/form4.xml,nonDerivative,2026-07-30,G,Common Stock,2409,0,0.0,81834.9,D,Laxton Stephen D,"Officer, President and COO",,1,,President and COO,SEC EDGAR
NUE|0000073309-26-000124|nonDerivative|2026-07-30|Laxton Stephen D|S|Common Stock|3968|256.96|D,2026-08-04 03:31:26+0000,NUE,NUCOR CORP,0000073309,4,2026-08-03,2026-07-30,0000073309-26-000124,https://www.sec.gov/Archives/edgar/data/73309/000007330926000124/form4.xml,nonDerivative,2026-07-30,S,Common Stock,3968,256.96,1019617.2799999999,77866.9,D,Laxton Stephen D,"Officer, President and COO",,1,,President and COO,SEC EDGAR
NDSN|0002078512-26-000002|nonDerivative|2026-07-31|Rutledge Joseph M|F|NDSN|274|297.78|D,2026-08-04 03:31:26+0000,NDSN,NORDSON CORP,0000072331,4,2026-08-03,2026-07-31,0002078512-26-000002,https://www.sec.gov/Archives/edgar/data/72331/000207851226000002/wk-form4_1785762460.xml,nonDerivative,2026-07-31,F,NDSN,274,297.78,81591.71999999999,2818,D,Rutledge Joseph M,"Officer, VP, CAO",0,1,0,"VP, CAO",SEC EDGAR
NDSN|0001219555-26-000006|nonDerivative|2026-07-31|MAPES CHRISTOPHER L|A|NDSN|42|297.78|D,2026-08-04 03:31:26+0000,NDSN,NORDSON CORP,0000072331,4,2026-08-03,2026-07-31,0001219555-26-000006,https://www.sec.gov/Archives/edgar/data/72331/000121955526000006/wk-form4_1785763709.xml,nonDerivative,2026-07-31,A,NDSN,42,297.78,12506.759999999998,3025,D,MAPES CHRISTOPHER L,Director,1,0,0,,SEC EDGAR
NDSN|0001403373-26-000007|nonDerivative|2026-07-31|DeFord John A|A|NDSN|84|297.78|D,2026-08-04 03:31:26+0000,NDSN,NORDSON CORP,0000072331,4,2026-08-03,2026-07-31,0001403373-26-000007,https://www.sec.gov/Archives/edgar/data/72331/000140337326000007/wk-form4_1785763704.xml,nonDerivative,2026-07-31,A,NDSN,84,297.78,25013.519999999997,5902,D,DeFord John A,Director,1,0,0,,SEC EDGAR
MS|0001193125-26-329456|nonDerivative|2026-07-30|MITSUBISHI UFJ FINANCIAL GROUP INC|D|Common Stock|414396|213.2830|D,2026-08-04 03:31:26+0000,MS,MORGAN STANLEY,0000895421,4,2026-08-03,2026-07-30,0001193125-26-329456,https://www.sec.gov/Archives/edgar/data/895421/000119312526329456/ownership.xml,nonDerivative,2026-07-30,D,Common Stock,414396,213.2830,88383622.06799999,376670771,D,MITSUBISHI UFJ FINANCIAL GROUP INC,,false,false,true,,SEC EDGAR
MKC|0000063754-26-000288|derivative|2026-07-30|Piper Sarah|A|Phantom Stock|49.813|50.96|I,2026-08-04 03:31:26+0000,MKC,MCCORMICK & CO INC,0000063754,4,2026-08-03,2026-07-30,0000063754-26-000288,https://www.sec.gov/Archives/edgar/data/63754/000006375426000288/form4.xml,derivative,2026-07-30,A,Phantom Stock,49.813,50.96,2538.47048,4801.207,I,Piper Sarah,"Officer, Chief Human Relations Officer",0,1,0,Chief Human Relations Officer,SEC EDGAR
MKC|0000063754-26-000286|derivative|2026-07-30|Foley Brendan M|A|Phantom Stock|49.19|50.96|I,2026-08-04 03:31:26+0000,MKC,MCCORMICK & CO INC,0000063754,4,2026-08-03,2026-07-30,0000063754-26-000286,https://www.sec.gov/Archives/edgar/data/63754/000006375426000286/form4.xml,derivative,2026-07-30,A,Phantom Stock,49.19,50.96,2506.7224,14267.457,I,Foley Brendan M,"Director, Officer, Chairman, President & CEO",1,1,0,"Chairman, President & CEO",SEC EDGAR
LLY|0002032089-26-000002|nonDerivative|2026-08-01|Seymour Melissa|M|Common Stock|981|0|D,2026-08-04 03:31:26+0000,LLY,ELI LILLY & Co,0000059478,4,2026-08-03,2026-08-01,0002032089-26-000002,https://www.sec.gov/Archives/edgar/data/59478/000203208926000002/wk-form4_1785789751.xml,nonDerivative,2026-08-01,M,Common Stock,981,0,0.0,1506.08,D,Seymour Melissa,"Officer, EVP, Global Quality",0,1,0,"EVP, Global Quality",SEC EDGAR
LLY|0002032089-26-000002|nonDerivative|2026-08-01|Seymour Melissa|F|Common Stock|438.707|1148.84|D,2026-08-04 03:31:26+0000,LLY,ELI LILLY & Co,0000059478,4,2026-08-03,2026-08-01,0002032089-26-000002,https://www.sec.gov/Archives/edgar/data/59478/000203208926000002/wk-form4_1785789751.xml,nonDerivative,2026-08-01,F,Common Stock,438.707,1148.84,504004.14988,1067.373,D,Seymour Melissa,"Officer, EVP, Global Quality",0,1,0,"EVP, Global Quality",SEC EDGAR
