unique_key,collected_at_utc,ticker,company_name,cik,form,filing_date,report_date,accession_number,filing_url,transaction_table,transaction_date,transaction_code,security_title,shares,price,total_amount,shares_owned_after,ownership_type,reporting_owner,relationship,is_director,is_officer,is_ten_percent_owner,officer_title,source
UNH|0000731766-26-000227|nonDerivative|2026-09-22|MONTGOMERY RICE VALERIE MD|A|Common Stock|47|0|D,2026-09-25 04:47:50+0000,UNH,UNITEDHEALTH GROUP INC,0000731766,4,2026-09-24,2026-09-22,0000731766-26-000227,https://www.sec.gov/Archives/edgar/data/731766/000073176626000227/wk-form4_1790280781.xml,nonDerivative,2026-09-22,A,Common Stock,47,0,0.0,7923,D,MONTGOMERY RICE VALERIE MD,Director,1,0,0,,SEC EDGAR
UNH|0000731766-26-000235|nonDerivative|2026-09-22|MCNABB FREDERICK WILLIAM III|A|Common Stock|57|0|D,2026-09-25 04:47:50+0000,UNH,UNITEDHEALTH GROUP INC,0000731766,4,2026-09-24,2026-09-22,0000731766-26-000235,https://www.sec.gov/Archives/edgar/data/731766/000073176626000235/wk-form4_1790280825.xml,nonDerivative,2026-09-22,A,Common Stock,57,0,0.0,15519,D,MCNABB FREDERICK WILLIAM III,Director,1,0,0,,SEC EDGAR
UNH|0000731766-26-000228|nonDerivative|2026-09-22|HEMSLEY STEPHEN J|A|Common Stock|50|0|D,2026-09-25 04:47:50+0000,UNH,UNITEDHEALTH GROUP INC,0000731766,4,2026-09-24,2026-09-22,0000731766-26-000228,https://www.sec.gov/Archives/edgar/data/731766/000073176626000228/wk-form4_1790280786.xml,nonDerivative,2026-09-22,A,Common Stock,50,0,0.0,177689.942,D,HEMSLEY STEPHEN J,"Director, Officer, CEO, UHG",1,1,0,"CEO, UHG",SEC EDGAR
UNH|0000731766-26-000230|nonDerivative|2026-09-22|Gottlieb Scott|A|Common Stock|5|0|D,2026-09-25 04:47:50+0000,UNH,UNITEDHEALTH GROUP INC,0000731766,4,2026-09-24,2026-09-22,0000731766-26-000230,https://www.sec.gov/Archives/edgar/data/731766/000073176626000230/wk-form4_1790280797.xml,nonDerivative,2026-09-22,A,Common Stock,5,0,0.0,664,D,Gottlieb Scott,Director,1,0,0,,SEC EDGAR
UNH|0000731766-26-000225|nonDerivative|2026-09-22|Gil Kristen|A|Common Stock|10|0|D,2026-09-25 04:47:50+0000,UNH,UNITEDHEALTH GROUP INC,0000731766,4,2026-09-24,2026-09-22,0000731766-26-000225,https://www.sec.gov/Archives/edgar/data/731766/000073176626000225/wk-form4_1790280765.xml,nonDerivative,2026-09-22,A,Common Stock,10,0,0.0,2627,D,Gil Kristen,Director,1,0,0,,SEC EDGAR
UNH|0000731766-26-000226|nonDerivative|2026-09-22|GARCIA PAUL R|A|Common Stock|16|0|D,2026-09-25 04:47:50+0000,UNH,UNITEDHEALTH GROUP INC,0000731766,4,2026-09-24,2026-09-22,0000731766-26-000226,https://www.sec.gov/Archives/edgar/data/731766/000073176626000226/wk-form4_1790280773.xml,nonDerivative,2026-09-22,A,Common Stock,16,0,0.0,3922,D,GARCIA PAUL R,Director,1,0,0,,SEC EDGAR
UNH|0000731766-26-000232|nonDerivative|2026-09-22|FLYNN TIMOTHY PATRICK|A|Common Stock|68|0|D,2026-09-25 04:47:50+0000,UNH,UNITEDHEALTH GROUP INC,0000731766,4,2026-09-24,2026-09-22,0000731766-26-000232,https://www.sec.gov/Archives/edgar/data/731766/000073176626000232/wk-form4_1790280808.xml,nonDerivative,2026-09-22,A,Common Stock,68,0,0.0,10943,D,FLYNN TIMOTHY PATRICK,Director,1,0,0,,SEC EDGAR
UNH|0000731766-26-000223|nonDerivative|2026-09-22|DeVeydt Wayne S|A|Common Stock|106.233|0|D,2026-09-25 04:47:50+0000,UNH,UNITEDHEALTH GROUP INC,0000731766,4,2026-09-24,2026-09-22,0000731766-26-000223,https://www.sec.gov/Archives/edgar/data/731766/000073176626000223/wk-form4_1790280750.xml,nonDerivative,2026-09-22,A,Common Stock,106.233,0,0.0,18675.758,D,DeVeydt Wayne S,"Officer, Chief Financial Officer",0,1,0,Chief Financial Officer,SEC EDGAR
UNH|0000731766-26-000224|nonDerivative|2026-09-22|Conway Patrick Hugh|A|Common Stock|91.029|0|D,2026-09-25 04:47:50+0000,UNH,UNITEDHEALTH GROUP INC,0000731766,4,2026-09-24,2026-09-22,0000731766-26-000224,https://www.sec.gov/Archives/edgar/data/731766/000073176626000224/wk-form4_1790280757.xml,nonDerivative,2026-09-22,A,Common Stock,91.029,0,0.0,15418.826,D,Conway Patrick Hugh,"Officer, Chief Executive Officer, Optum",0,1,0,"Chief Executive Officer, Optum",SEC EDGAR
UNH|0000731766-26-000233|nonDerivative|2026-09-22|Baker Charles D.|A|Common Stock|15|0|D,2026-09-25 04:47:50+0000,UNH,UNITEDHEALTH GROUP INC,0000731766,4,2026-09-24,2026-09-22,0000731766-26-000233,https://www.sec.gov/Archives/edgar/data/731766/000073176626000233/wk-form4_1790280814.xml,nonDerivative,2026-09-22,A,Common Stock,15,0,0.0,2411,D,Baker Charles D.,Director,1,0,0,,SEC EDGAR
TPL|0001437749-26-031121|nonDerivative|2026-09-23|HORIZON KINETICS ASSET MANAGEMENT LLC|P|Common Stock|1|352.95|D,2026-09-25 04:47:50+0000,TPL,Texas Pacific Land Corp,0001811074,4,2026-09-24,2026-09-23,0001437749-26-031121,https://www.sec.gov/Archives/edgar/data/1811074/000143774926031121/rdgdoc.xml,nonDerivative,2026-09-23,P,Common Stock,1,352.95,352.95,3390853,D,HORIZON KINETICS ASSET MANAGEMENT LLC,10% Owner,,,1,,SEC EDGAR
TECH|0000914190-26-000139|nonDerivative|2026-09-22|BAUMGARTNER ROBERT V|M|Common Stock|15940|0|D,2026-09-25 04:47:50+0000,TECH,BIO-TECHNE Corp,0000842023,4,2026-09-24,2026-09-22,0000914190-26-000139,https://www.sec.gov/Archives/edgar/data/842023/000091419026000139/form4.xml,nonDerivative,2026-09-22,M,Common Stock,15940,0,0.0,62443,D,BAUMGARTNER ROBERT V,Director,1,0,0,,SEC EDGAR
TECH|0000914190-26-000139|nonDerivative|2026-09-22|BAUMGARTNER ROBERT V|F|Common Stock|5559|72.55|D,2026-09-25 04:47:50+0000,TECH,BIO-TECHNE Corp,0000842023,4,2026-09-24,2026-09-22,0000914190-26-000139,https://www.sec.gov/Archives/edgar/data/842023/000091419026000139/form4.xml,nonDerivative,2026-09-22,F,Common Stock,5559,72.55,403305.45,56884,D,BAUMGARTNER ROBERT V,Director,1,0,0,,SEC EDGAR
TECH|0000914190-26-000139|derivative|2026-09-22|BAUMGARTNER ROBERT V|M|Stock Options (Right to Buy)|15940|0|D,2026-09-25 04:47:50+0000,TECH,BIO-TECHNE Corp,0000842023,4,2026-09-24,2026-09-22,0000914190-26-000139,https://www.sec.gov/Archives/edgar/data/842023/000091419026000139/form4.xml,derivative,2026-09-22,M,Stock Options (Right to Buy),15940,0,0.0,0,D,BAUMGARTNER ROBERT V,Director,1,0,0,,SEC EDGAR
SYK|0002063939-26-000003|nonDerivative|2026-07-17|Wells Preston Wendell|J|Common Stock|1776.804|0|D,2026-09-25 04:47:50+0000,SYK,STRYKER CORP,0000310764,4,2026-09-24,2026-07-17,0002063939-26-000003,https://www.sec.gov/Archives/edgar/data/310764/000206393926000003/wk-form4_1790281242.xml,nonDerivative,2026-07-17,J,Common Stock,1776.804,0,0.0,4732.196,D,Wells Preston Wendell,"Officer, VP, Chief Financial Officer",0,1,0,"VP, Chief Financial Officer",SEC EDGAR
SYK|0002063939-26-000003|nonDerivative|2026-09-22|Wells Preston Wendell|J|Common Stock|962|0|D,2026-09-25 04:47:50+0000,SYK,STRYKER CORP,0000310764,4,2026-09-24,2026-07-17,0002063939-26-000003,https://www.sec.gov/Archives/edgar/data/310764/000206393926000003/wk-form4_1790281242.xml,nonDerivative,2026-09-22,J,Common Stock,962,0,0.0,3770.196,D,Wells Preston Wendell,"Officer, VP, Chief Financial Officer",0,1,0,"VP, Chief Financial Officer",SEC EDGAR
SWK|0001628280-26-063428|nonDerivative|2026-09-22|Palmieri Jane|A|Common Stock|122.3509|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063428,https://www.sec.gov/Archives/edgar/data/93556/000162828026063428/wk-form4_1790282526.xml,nonDerivative,2026-09-22,A,Common Stock,122.3509,91.19,11157.178570999999,13404.7159,D,Palmieri Jane,Director,1,0,0,,SEC EDGAR
SWK|0001628280-26-063428|derivative|2026-09-22|Palmieri Jane|A|Deferred Shares|19.7808|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063428,https://www.sec.gov/Archives/edgar/data/93556/000162828026063428/wk-form4_1790282526.xml,derivative,2026-09-22,A,Deferred Shares,19.7808,91.19,1803.811152,2167.1845,D,Palmieri Jane,Director,1,0,0,,SEC EDGAR
SWK|0001628280-26-063437|nonDerivative|2026-09-22|OKelly Shane M|A|Common Stock|24.2129|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063437,https://www.sec.gov/Archives/edgar/data/93556/000162828026063437/wk-form4_1790282721.xml,nonDerivative,2026-09-22,A,Common Stock,24.2129,91.19,2207.974351,2652.7596,D,OKelly Shane M,Director,1,0,0,,SEC EDGAR
SWK|0001628280-26-063437|derivative|2026-09-22|OKelly Shane M|A|Deferred Shares|342.691|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063437,https://www.sec.gov/Archives/edgar/data/93556/000162828026063437/wk-form4_1790282721.xml,derivative,2026-09-22,A,Deferred Shares,342.691,91.19,31249.99229,1065.0361,D,OKelly Shane M,Director,1,0,0,,SEC EDGAR
SWK|0001628280-26-063437|derivative|2026-09-22|OKelly Shane M|A|Deferred Shares|6.6539|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063437,https://www.sec.gov/Archives/edgar/data/93556/000162828026063437/wk-form4_1790282721.xml,derivative,2026-09-22,A,Deferred Shares,6.6539,91.19,606.769141,1071.69,D,OKelly Shane M,Director,1,0,0,,SEC EDGAR
SWK|0001628280-26-063449|nonDerivative|2026-09-22|Mitchell Adrian V|A|Common Stock|113.8718|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063449,https://www.sec.gov/Archives/edgar/data/93556/000162828026063449/wk-form4_1790283136.xml,nonDerivative,2026-09-22,A,Common Stock,113.8718,91.19,10383.969442,12475.7407,D,Mitchell Adrian V,Director,1,0,0,,SEC EDGAR
SWK|0001628280-26-063449|derivative|2026-09-22|Mitchell Adrian V|A|Deferred Shares|342.691|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063449,https://www.sec.gov/Archives/edgar/data/93556/000162828026063449/wk-form4_1790283136.xml,derivative,2026-09-22,A,Deferred Shares,342.691,91.19,31249.99229,7357.764,D,Mitchell Adrian V,Director,1,0,0,,SEC EDGAR
SWK|0001628280-26-063449|derivative|2026-09-22|Mitchell Adrian V|A|Deferred Shares|64.6194|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063449,https://www.sec.gov/Archives/edgar/data/93556/000162828026063449/wk-form4_1790283136.xml,derivative,2026-09-22,A,Deferred Shares,64.6194,91.19,5892.643086,7422.3834,D,Mitchell Adrian V,Director,1,0,0,,SEC EDGAR
SWK|0001628280-26-063453|nonDerivative|2026-09-22|Laschinger Mary A|A|Common Stock|24.2129|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063453,https://www.sec.gov/Archives/edgar/data/93556/000162828026063453/wk-form4_1790283349.xml,nonDerivative,2026-09-22,A,Common Stock,24.2129,91.19,2207.974351,2652.7596,D,Laschinger Mary A,Director,1,0,0,,SEC EDGAR
SWK|0001628280-26-063446|nonDerivative|2026-09-22|Hankin Michael David|A|Common Stock|138.3922|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063446,https://www.sec.gov/Archives/edgar/data/93556/000162828026063446/wk-form4_1790283081.xml,nonDerivative,2026-09-22,A,Common Stock,138.3922,91.19,12619.984718,17319.1892,D,Hankin Michael David,Director,1,0,0,,SEC EDGAR
SWK|0001628280-26-063446|derivative|2026-09-22|Hankin Michael David|A|Deferred Shares|342.691|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063446,https://www.sec.gov/Archives/edgar/data/93556/000162828026063446/wk-form4_1790283081.xml,derivative,2026-09-22,A,Deferred Shares,342.691,91.19,31249.99229,14658.4531,D,Hankin Michael David,Director,1,0,0,,SEC EDGAR
SWK|0001628280-26-063446|derivative|2026-09-22|Hankin Michael David|A|Deferred Shares|131.8695|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063446,https://www.sec.gov/Archives/edgar/data/93556/000162828026063446/wk-form4_1790283081.xml,derivative,2026-09-22,A,Deferred Shares,131.8695,91.19,12025.179704999999,14790.3226,D,Hankin Michael David,Director,1,0,0,,SEC EDGAR
SWK|0001628280-26-063442|nonDerivative|2026-09-22|GARRISON JOHN L JR|A|Common Stock|55.7506|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063442,https://www.sec.gov/Archives/edgar/data/93556/000162828026063442/wk-form4_1790282945.xml,nonDerivative,2026-09-22,A,Common Stock,55.7506,91.19,5083.897214,6108.011,D,GARRISON JOHN L JR,Director,1,0,0,,SEC EDGAR
SWK|0001628280-26-063442|derivative|2026-09-22|GARRISON JOHN L JR|A|Deferred Shares|411.2292|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063442,https://www.sec.gov/Archives/edgar/data/93556/000162828026063442/wk-form4_1790282945.xml,derivative,2026-09-22,A,Deferred Shares,411.2292,91.19,37499.990748,3509.6675,D,GARRISON JOHN L JR,Director,1,0,0,,SEC EDGAR
SWK|0001628280-26-063442|derivative|2026-09-22|GARRISON JOHN L JR|A|Deferred Shares|28.5413|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063442,https://www.sec.gov/Archives/edgar/data/93556/000162828026063442/wk-form4_1790282945.xml,derivative,2026-09-22,A,Deferred Shares,28.5413,91.19,2602.681147,3538.2088,D,GARRISON JOHN L JR,Director,1,0,0,,SEC EDGAR
SWK|0001628280-26-063423|nonDerivative|2026-09-22|Crew Debra Ann|A|Common Stock|137|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063423,https://www.sec.gov/Archives/edgar/data/93556/000162828026063423/wk-form4_1790282431.xml,nonDerivative,2026-09-22,A,Common Stock,137,91.19,12493.029999999999,15421.0336,D,Crew Debra Ann,Director,1,0,0,,SEC EDGAR
SWK|0001628280-26-063423|nonDerivative|2026-09-22|Crew Debra Ann|A|Common Stock|140.7894|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063423,https://www.sec.gov/Archives/edgar/data/93556/000162828026063423/wk-form4_1790282431.xml,nonDerivative,2026-09-22,A,Common Stock,140.7894,91.19,12838.585385999999,15561.823,D,Crew Debra Ann,Director,1,0,0,,SEC EDGAR
SWK|0001628280-26-063423|derivative|2026-09-22|Crew Debra Ann|A|Deferred Shares|342.691|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063423,https://www.sec.gov/Archives/edgar/data/93556/000162828026063423/wk-form4_1790282431.xml,derivative,2026-09-22,A,Deferred Shares,342.691,91.19,31249.99229,18775.0463,D,Crew Debra Ann,Director,1,0,0,,SEC EDGAR
SWK|0001628280-26-063423|derivative|2026-09-22|Crew Debra Ann|A|Deferred Shares|169.7904|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063423,https://www.sec.gov/Archives/edgar/data/93556/000162828026063423/wk-form4_1790282431.xml,derivative,2026-09-22,A,Deferred Shares,169.7904,91.19,15483.186576,18944.8367,D,Crew Debra Ann,Director,1,0,0,,SEC EDGAR
SWK|0001628280-26-063439|nonDerivative|2026-09-22|CARTER SUSAN K|A|Common Stock|77.3868|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063439,https://www.sec.gov/Archives/edgar/data/93556/000162828026063439/wk-form4_1790282819.xml,nonDerivative,2026-09-22,A,Common Stock,77.3868,91.19,7056.902291999999,8520.4632,D,CARTER SUSAN K,Director,1,0,0,,SEC EDGAR
SWK|0001628280-26-063439|derivative|2026-09-22|CARTER SUSAN K|A|Deferred Shares|397.5215|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063439,https://www.sec.gov/Archives/edgar/data/93556/000162828026063439/wk-form4_1790282819.xml,derivative,2026-09-22,A,Deferred Shares,397.5215,91.19,36249.985585,5266.4882,D,CARTER SUSAN K,Director,1,0,0,,SEC EDGAR
SWK|0001628280-26-063439|derivative|2026-09-22|CARTER SUSAN K|A|Deferred Shares|44.8325|91.19|D,2026-09-25 04:47:50+0000,SWK,"STANLEY BLACK & DECKER, INC.",0000093556,4,2026-09-24,2026-09-22,0001628280-26-063439,https://www.sec.gov/Archives/edgar/data/93556/000162828026063439/wk-form4_1790282819.xml,derivative,2026-09-22,A,Deferred Shares,44.8325,91.19,4088.2756750000003,5311.3207,D,CARTER SUSAN K,Director,1,0,0,,SEC EDGAR
"OKE|0001387587-26-000008|nonDerivative|2026-09-23|Taylor Lyndon C|M|Common Stock, par value $0.01|6369||D",2026-09-25 04:47:50+0000,OKE,ONEOK INC /NEW/,0001039684,4,2026-09-24,2026-09-23,0001387587-26-000008,https://www.sec.gov/Archives/edgar/data/1039684/000138758726000008/wk-form4_1790287558.xml,nonDerivative,2026-09-23,M,"Common Stock, par value $0.01",6369,,,12182.003,D,Taylor Lyndon C,"Officer, See Remarks",0,1,0,See Remarks,SEC EDGAR
"OKE|0001387587-26-000008|nonDerivative|2026-09-23|Taylor Lyndon C|F|Common Stock, par value $0.01|2793|90.09|D",2026-09-25 04:47:50+0000,OKE,ONEOK INC /NEW/,0001039684,4,2026-09-24,2026-09-23,0001387587-26-000008,https://www.sec.gov/Archives/edgar/data/1039684/000138758726000008/wk-form4_1790287558.xml,nonDerivative,2026-09-23,F,"Common Stock, par value $0.01",2793,90.09,251621.37,9389.003,D,Taylor Lyndon C,"Officer, See Remarks",0,1,0,See Remarks,SEC EDGAR
OKE|0001387587-26-000008|derivative|2026-09-23|Taylor Lyndon C|M|RSU 2025-S|6369||D,2026-09-25 04:47:50+0000,OKE,ONEOK INC /NEW/,0001039684,4,2026-09-24,2026-09-23,0001387587-26-000008,https://www.sec.gov/Archives/edgar/data/1039684/000138758726000008/wk-form4_1790287558.xml,derivative,2026-09-23,M,RSU 2025-S,6369,,,24242,D,Taylor Lyndon C,"Officer, See Remarks",0,1,0,See Remarks,SEC EDGAR
"OKE|0001741955-26-000008|nonDerivative|2026-09-23|SWORDS SHERIDAN C|M|Common Stock, par value $0.01|4343||D",2026-09-25 04:47:50+0000,OKE,ONEOK INC /NEW/,0001039684,4,2026-09-24,2026-09-23,0001741955-26-000008,https://www.sec.gov/Archives/edgar/data/1039684/000174195526000008/wk-form4_1790287591.xml,nonDerivative,2026-09-23,M,"Common Stock, par value $0.01",4343,,,240716.3938,D,SWORDS SHERIDAN C,"Officer, See Remarks",0,1,0,See Remarks,SEC EDGAR
