unique_key,collected_at_utc,ticker,company_name,cik,form,filing_date,report_date,accession_number,filing_url,transaction_table,transaction_date,transaction_code,security_title,shares,price,total_amount,shares_owned_after,ownership_type,reporting_owner,relationship,is_director,is_officer,is_ten_percent_owner,officer_title,source
WDAY|0000938071-26-000046|nonDerivative|2026-07-09|DUFFIELD DAVID A|S|Class A Common Stock|39133|137.1931|D,2026-07-14 03:26:44+0000,WDAY,"Workday, Inc.",0001327811,4,2026-07-13,2026-07-09,0000938071-26-000046,https://www.sec.gov/Archives/edgar/data/1327811/000093807126000046/wk-form4_1783974501.xml,nonDerivative,2026-07-09,S,Class A Common Stock,39133,137.1931,5368777.5823,125859,D,DUFFIELD DAVID A,10% Owner,0,0,1,,SEC EDGAR
WDAY|0000938071-26-000046|nonDerivative|2026-07-09|DUFFIELD DAVID A|S|Class A Common Stock|20710|138.3413|D,2026-07-14 03:26:44+0000,WDAY,"Workday, Inc.",0001327811,4,2026-07-13,2026-07-09,0000938071-26-000046,https://www.sec.gov/Archives/edgar/data/1327811/000093807126000046/wk-form4_1783974501.xml,nonDerivative,2026-07-09,S,Class A Common Stock,20710,138.3413,2865048.323,105149,D,DUFFIELD DAVID A,10% Owner,0,0,1,,SEC EDGAR
WDAY|0000938071-26-000046|nonDerivative|2026-07-09|DUFFIELD DAVID A|S|Class A Common Stock|100|138.98|D,2026-07-14 03:26:44+0000,WDAY,"Workday, Inc.",0001327811,4,2026-07-13,2026-07-09,0000938071-26-000046,https://www.sec.gov/Archives/edgar/data/1327811/000093807126000046/wk-form4_1783974501.xml,nonDerivative,2026-07-09,S,Class A Common Stock,100,138.98,13897.999999999998,105049,D,DUFFIELD DAVID A,10% Owner,0,0,1,,SEC EDGAR
WDAY|0000938071-26-000046|derivative|2026-07-09|DUFFIELD DAVID A|C|Class B Common Stock|107500|0|D,2026-07-14 03:26:44+0000,WDAY,"Workday, Inc.",0001327811,4,2026-07-13,2026-07-09,0000938071-26-000046,https://www.sec.gov/Archives/edgar/data/1327811/000093807126000046/wk-form4_1783974501.xml,derivative,2026-07-09,C,Class B Common Stock,107500,0,0.0,36453834,D,DUFFIELD DAVID A,10% Owner,0,0,1,,SEC EDGAR
UNP|0000100885-26-000239|nonDerivative|2026-07-10|Rocker Kenyatta G|A|Common Stock|4.879|286.96|D,2026-07-14 03:26:44+0000,UNP,UNION PACIFIC CORP,0000100885,4,2026-07-13,2026-07-10,0000100885-26-000239,https://www.sec.gov/Archives/edgar/data/100885/000010088526000239/edgardoc.xml,nonDerivative,2026-07-10,A,Common Stock,4.879,286.96,1400.0778399999997,61133.1447,D,Rocker Kenyatta G,"Officer, EVP MARKETING & SALES",0,1,0,EVP MARKETING & SALES,SEC EDGAR
UNP|0000100885-26-000239|nonDerivative|2026-07-10|Rocker Kenyatta G|A|Common Stock|2.592|286.96|I,2026-07-14 03:26:44+0000,UNP,UNION PACIFIC CORP,0000100885,4,2026-07-13,2026-07-10,0000100885-26-000239,https://www.sec.gov/Archives/edgar/data/100885/000010088526000239/edgardoc.xml,nonDerivative,2026-07-10,A,Common Stock,2.592,286.96,743.8003199999999,1305.7853,I,Rocker Kenyatta G,"Officer, EVP MARKETING & SALES",0,1,0,EVP MARKETING & SALES,SEC EDGAR
UNP|0000100885-26-000238|nonDerivative|2026-07-10|Powers Carrie J|A|Common Stock|5.506|286.96|D,2026-07-14 03:26:44+0000,UNP,UNION PACIFIC CORP,0000100885,4,2026-07-13,2026-07-10,0000100885-26-000238,https://www.sec.gov/Archives/edgar/data/100885/000010088526000238/edgardoc.xml,nonDerivative,2026-07-10,A,Common Stock,5.506,286.96,1580.0017599999999,8135.902,D,Powers Carrie J,"Officer, VP & CONTROLLER",0,1,0,VP & CONTROLLER,SEC EDGAR
UNP|0000100885-26-000237|nonDerivative|2026-07-10|Jalali Rahul|A|Common Stock|8.364|286.96|D,2026-07-14 03:26:44+0000,UNP,UNION PACIFIC CORP,0000100885,4,2026-07-13,2026-07-10,0000100885-26-000237,https://www.sec.gov/Archives/edgar/data/100885/000010088526000237/edgardoc.xml,nonDerivative,2026-07-10,A,Common Stock,8.364,286.96,2400.13344,33122.746,D,Jalali Rahul,"Officer, EVP & CHIEF INFORMATION OFFICE",0,1,0,EVP & CHIEF INFORMATION OFFICE,SEC EDGAR
UNP|0000100885-26-000236|nonDerivative|2026-07-10|Hamann Jennifer L|A|Common Stock|8.102|286.96|D,2026-07-14 03:26:44+0000,UNP,UNION PACIFIC CORP,0000100885,4,2026-07-13,2026-07-10,0000100885-26-000236,https://www.sec.gov/Archives/edgar/data/100885/000010088526000236/edgardoc.xml,nonDerivative,2026-07-10,A,Common Stock,8.102,286.96,2324.94992,114667.4606,D,Hamann Jennifer L,"Officer, EVP & CHIEF FINANCIAL OFFICER",0,1,0,EVP & CHIEF FINANCIAL OFFICER,SEC EDGAR
UNP|0000100885-26-000235|nonDerivative|2026-07-10|Conlin Christina B|A|Common Stock|2.213|286.96|D,2026-07-14 03:26:44+0000,UNP,UNION PACIFIC CORP,0000100885,4,2026-07-13,2026-07-10,0000100885-26-000235,https://www.sec.gov/Archives/edgar/data/100885/000010088526000235/edgardoc.xml,nonDerivative,2026-07-10,A,Common Stock,2.213,286.96,635.04248,16009.479,D,Conlin Christina B,"Officer, EVP CHIEF LEGAL OFFICER & CORP",0,1,0,EVP CHIEF LEGAL OFFICER & CORP,SEC EDGAR
TTD|0001534034-26-000003|derivative|2026-07-09|Price Penry W|A|Stock Option (Right to Buy)|25505|0|D,2026-07-14 03:26:44+0000,TTD,"Trade Desk, Inc.",0001671933,4,2026-07-13,2026-07-09,0001534034-26-000003,https://www.sec.gov/Archives/edgar/data/1671933/000153403426000003/wk-form4_1783975342.xml,derivative,2026-07-09,A,Stock Option (Right to Buy),25505,0,0.0,25505,D,Price Penry W,Director,1,0,0,,SEC EDGAR
TTD|0001534034-26-000003|derivative|2026-07-09|Price Penry W|A|Stock Option (Right to Buy)|20893|0|D,2026-07-14 03:26:44+0000,TTD,"Trade Desk, Inc.",0001671933,4,2026-07-13,2026-07-09,0001534034-26-000003,https://www.sec.gov/Archives/edgar/data/1671933/000153403426000003/wk-form4_1783975342.xml,derivative,2026-07-09,A,Stock Option (Right to Buy),20893,0,0.0,20893,D,Price Penry W,Director,1,0,0,,SEC EDGAR
TTD|0001534034-26-000003|derivative|2026-07-09|Price Penry W|A|Stock Option (Right to Buy)|3602|11.37|D,2026-07-14 03:26:44+0000,TTD,"Trade Desk, Inc.",0001671933,4,2026-07-13,2026-07-09,0001534034-26-000003,https://www.sec.gov/Archives/edgar/data/1671933/000153403426000003/wk-form4_1783975342.xml,derivative,2026-07-09,A,Stock Option (Right to Buy),3602,11.37,40954.74,3602,D,Price Penry W,Director,1,0,0,,SEC EDGAR
TTD|0001534034-26-000003|derivative|2026-07-09|Price Penry W|A|Stock Option (Right to Buy)|900|11.37|D,2026-07-14 03:26:44+0000,TTD,"Trade Desk, Inc.",0001671933,4,2026-07-13,2026-07-09,0001534034-26-000003,https://www.sec.gov/Archives/edgar/data/1671933/000153403426000003/wk-form4_1783975342.xml,derivative,2026-07-09,A,Stock Option (Right to Buy),900,11.37,10233.0,900,D,Price Penry W,Director,1,0,0,,SEC EDGAR
TTD|0001776828-26-000008|nonDerivative|2026-07-09|Olmstead Nathan|A|Class A  Common Stock|246062|0|D,2026-07-14 03:26:44+0000,TTD,"Trade Desk, Inc.",0001671933,4,2026-07-13,2026-07-09,0001776828-26-000008,https://www.sec.gov/Archives/edgar/data/1671933/000177682826000008/wk-form4_1783975080.xml,nonDerivative,2026-07-09,A,Class A  Common Stock,246062,0,0.0,246062,D,Olmstead Nathan,"Officer, Chief Financial Officer",0,1,0,Chief Financial Officer,SEC EDGAR
TTD|0001776828-26-000008|derivative|2026-07-09|Olmstead Nathan|A|Employee Stock Option (Right to Buy)|439753|0|D,2026-07-14 03:26:44+0000,TTD,"Trade Desk, Inc.",0001671933,4,2026-07-13,2026-07-09,0001776828-26-000008,https://www.sec.gov/Archives/edgar/data/1671933/000177682826000008/wk-form4_1783975080.xml,derivative,2026-07-09,A,Employee Stock Option (Right to Buy),439753,0,0.0,439753,D,Olmstead Nathan,"Officer, Chief Financial Officer",0,1,0,Chief Financial Officer,SEC EDGAR
TPL|0001437749-26-023390|nonDerivative|2026-07-10|HORIZON KINETICS ASSET MANAGEMENT LLC|P|Common Stock|1|385.84|D,2026-07-14 03:26:44+0000,TPL,Texas Pacific Land Corp,0001811074,4,2026-07-13,2026-07-10,0001437749-26-023390,https://www.sec.gov/Archives/edgar/data/1811074/000143774926023390/rdgdoc.xml,nonDerivative,2026-07-10,P,Common Stock,1,385.84,385.84,3263673,D,HORIZON KINETICS ASSET MANAGEMENT LLC,10% Owner,,,1,,SEC EDGAR
PSX|0001663211-26-000014|nonDerivative|2026-07-09|Mitchell Kevin J|M|Common Stock|11021|94.9675|D,2026-07-14 03:26:44+0000,PSX,Phillips 66,0001534701,4,2026-07-13,2026-07-09,0001663211-26-000014,https://www.sec.gov/Archives/edgar/data/1534701/000166321126000014/wk-form4_1783977407.xml,nonDerivative,2026-07-09,M,Common Stock,11021,94.9675,1046636.8175,108397,D,Mitchell Kevin J,"Officer, Exec. VP and CFO",0,1,0,Exec. VP and CFO,SEC EDGAR
PSX|0001663211-26-000014|nonDerivative|2026-07-09|Mitchell Kevin J|S|Common Stock|11021|190.0268|D,2026-07-14 03:26:44+0000,PSX,Phillips 66,0001534701,4,2026-07-13,2026-07-09,0001663211-26-000014,https://www.sec.gov/Archives/edgar/data/1534701/000166321126000014/wk-form4_1783977407.xml,nonDerivative,2026-07-09,S,Common Stock,11021,190.0268,2094285.3628,97376,D,Mitchell Kevin J,"Officer, Exec. VP and CFO",0,1,0,Exec. VP and CFO,SEC EDGAR
PSX|0001663211-26-000014|derivative|2026-07-09|Mitchell Kevin J|M|Employee Stock Option (Right to Buy)|11021|0|D,2026-07-14 03:26:44+0000,PSX,Phillips 66,0001534701,4,2026-07-13,2026-07-09,0001663211-26-000014,https://www.sec.gov/Archives/edgar/data/1534701/000166321126000014/wk-form4_1783977407.xml,derivative,2026-07-09,M,Employee Stock Option (Right to Buy),11021,0,0.0,2050,D,Mitchell Kevin J,"Officer, Exec. VP and CFO",0,1,0,Exec. VP and CFO,SEC EDGAR
PFE|0001225208-26-006587|derivative|2026-07-09|BOURLA ALBERT|A|Phantom Stock Units SSP|84.0000|24.2500|D,2026-07-14 03:26:44+0000,PFE,PFIZER INC,0000078003,4,2026-07-13,2026-07-09,0001225208-26-006587,https://www.sec.gov/Archives/edgar/data/78003/000122520826006587/doc4.xml,derivative,2026-07-09,A,Phantom Stock Units SSP,84.0000,24.2500,2037.0,772938.0000,D,BOURLA ALBERT,"Director, Officer, Chairman & CEO",1,1,,Chairman & CEO,SEC EDGAR
ISRG|0001519593-26-000012|nonDerivative|2026-07-10|Rosa David J.|M|Common Stock|1910|0.0|D,2026-07-14 03:26:44+0000,ISRG,INTUITIVE SURGICAL INC,0001035267,4,2026-07-13,2026-07-10,0001519593-26-000012,https://www.sec.gov/Archives/edgar/data/1035267/000151959326000012/edgardoc.xml,nonDerivative,2026-07-10,M,Common Stock,1910,0.0,0.0,247803,D,Rosa David J.,"Director, Officer, Chief Executive Officer (CEO)",1,1,0,Chief Executive Officer (CEO),SEC EDGAR
ISRG|0001519593-26-000012|nonDerivative|2026-07-10|Rosa David J.|F|Common Stock|947|411.55|D,2026-07-14 03:26:44+0000,ISRG,INTUITIVE SURGICAL INC,0001035267,4,2026-07-13,2026-07-10,0001519593-26-000012,https://www.sec.gov/Archives/edgar/data/1035267/000151959326000012/edgardoc.xml,nonDerivative,2026-07-10,F,Common Stock,947,411.55,389737.85000000003,246856,D,Rosa David J.,"Director, Officer, Chief Executive Officer (CEO)",1,1,0,Chief Executive Officer (CEO),SEC EDGAR
ISRG|0001519593-26-000012|derivative|2026-07-10|Rosa David J.|M|Restricted Stock Units|1910|0.0|D,2026-07-14 03:26:44+0000,ISRG,INTUITIVE SURGICAL INC,0001035267,4,2026-07-13,2026-07-10,0001519593-26-000012,https://www.sec.gov/Archives/edgar/data/1035267/000151959326000012/edgardoc.xml,derivative,2026-07-10,M,Restricted Stock Units,1910,0.0,0.0,5730,D,Rosa David J.,"Director, Officer, Chief Executive Officer (CEO)",1,1,0,Chief Executive Officer (CEO),SEC EDGAR
EW|0001225208-26-006591|nonDerivative|2026-07-11|Bruls Annette|F|Common Stock|109.0000|92.2100|D,2026-07-14 03:26:44+0000,EW,Edwards Lifesciences Corp,0001099800,4,2026-07-13,2026-07-11,0001225208-26-006591,https://www.sec.gov/Archives/edgar/data/1099800/000122520826006591/doc4.xml,nonDerivative,2026-07-11,F,Common Stock,109.0000,92.2100,10050.89,20628.0000,D,Bruls Annette,"Officer, CVP, EMEACLA",,1,,"CVP, EMEACLA",SEC EDGAR
"DELL|0001193125-26-302194|nonDerivative|2026-07-09|Silver Lake Technology Investors V, L.P.|M|Class C Common Stock|600||I",2026-07-14 03:26:44+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-07-13,2026-07-09,0001193125-26-302194,https://www.sec.gov/Archives/edgar/data/1571996/000119312526302194/ownership.xml,nonDerivative,2026-07-09,M,Class C Common Stock,600,,,600,I,"Silver Lake Technology Investors V, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-302194|nonDerivative|2026-07-09|Silver Lake Technology Investors V, L.P.|S|Class C Common Stock|6|448.17|I",2026-07-14 03:26:44+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-07-13,2026-07-09,0001193125-26-302194,https://www.sec.gov/Archives/edgar/data/1571996/000119312526302194/ownership.xml,nonDerivative,2026-07-09,S,Class C Common Stock,6,448.17,2689.02,594,I,"Silver Lake Technology Investors V, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-302194|nonDerivative|2026-07-09|Silver Lake Technology Investors V, L.P.|S|Class C Common Stock|22|449.22|I",2026-07-14 03:26:44+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-07-13,2026-07-09,0001193125-26-302194,https://www.sec.gov/Archives/edgar/data/1571996/000119312526302194/ownership.xml,nonDerivative,2026-07-09,S,Class C Common Stock,22,449.22,9882.84,573,I,"Silver Lake Technology Investors V, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-302194|nonDerivative|2026-07-09|Silver Lake Technology Investors V, L.P.|S|Class C Common Stock|48|450.17|I",2026-07-14 03:26:44+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-07-13,2026-07-09,0001193125-26-302194,https://www.sec.gov/Archives/edgar/data/1571996/000119312526302194/ownership.xml,nonDerivative,2026-07-09,S,Class C Common Stock,48,450.17,21608.16,525,I,"Silver Lake Technology Investors V, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-302194|nonDerivative|2026-07-09|Silver Lake Technology Investors V, L.P.|S|Class C Common Stock|84|451.08|I",2026-07-14 03:26:44+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-07-13,2026-07-09,0001193125-26-302194,https://www.sec.gov/Archives/edgar/data/1571996/000119312526302194/ownership.xml,nonDerivative,2026-07-09,S,Class C Common Stock,84,451.08,37890.72,440,I,"Silver Lake Technology Investors V, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-302194|nonDerivative|2026-07-09|Silver Lake Technology Investors V, L.P.|S|Class C Common Stock|106|452.07|I",2026-07-14 03:26:44+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-07-13,2026-07-09,0001193125-26-302194,https://www.sec.gov/Archives/edgar/data/1571996/000119312526302194/ownership.xml,nonDerivative,2026-07-09,S,Class C Common Stock,106,452.07,47919.42,334,I,"Silver Lake Technology Investors V, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-302194|nonDerivative|2026-07-09|Silver Lake Technology Investors V, L.P.|S|Class C Common Stock|73|453.06|I",2026-07-14 03:26:44+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-07-13,2026-07-09,0001193125-26-302194,https://www.sec.gov/Archives/edgar/data/1571996/000119312526302194/ownership.xml,nonDerivative,2026-07-09,S,Class C Common Stock,73,453.06,33073.38,262,I,"Silver Lake Technology Investors V, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-302194|nonDerivative|2026-07-09|Silver Lake Technology Investors V, L.P.|S|Class C Common Stock|58|454.10|I",2026-07-14 03:26:44+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-07-13,2026-07-09,0001193125-26-302194,https://www.sec.gov/Archives/edgar/data/1571996/000119312526302194/ownership.xml,nonDerivative,2026-07-09,S,Class C Common Stock,58,454.10,26337.800000000003,203,I,"Silver Lake Technology Investors V, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-302194|nonDerivative|2026-07-09|Silver Lake Technology Investors V, L.P.|S|Class C Common Stock|63|455.06|I",2026-07-14 03:26:44+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-07-13,2026-07-09,0001193125-26-302194,https://www.sec.gov/Archives/edgar/data/1571996/000119312526302194/ownership.xml,nonDerivative,2026-07-09,S,Class C Common Stock,63,455.06,28668.78,140,I,"Silver Lake Technology Investors V, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-302194|nonDerivative|2026-07-09|Silver Lake Technology Investors V, L.P.|S|Class C Common Stock|54|456.06|I",2026-07-14 03:26:44+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-07-13,2026-07-09,0001193125-26-302194,https://www.sec.gov/Archives/edgar/data/1571996/000119312526302194/ownership.xml,nonDerivative,2026-07-09,S,Class C Common Stock,54,456.06,24627.24,86,I,"Silver Lake Technology Investors V, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-302194|nonDerivative|2026-07-09|Silver Lake Technology Investors V, L.P.|S|Class C Common Stock|24|457.08|I",2026-07-14 03:26:44+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-07-13,2026-07-09,0001193125-26-302194,https://www.sec.gov/Archives/edgar/data/1571996/000119312526302194/ownership.xml,nonDerivative,2026-07-09,S,Class C Common Stock,24,457.08,10969.92,62,I,"Silver Lake Technology Investors V, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-302194|nonDerivative|2026-07-09|Silver Lake Technology Investors V, L.P.|S|Class C Common Stock|22|457.97|I",2026-07-14 03:26:44+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-07-13,2026-07-09,0001193125-26-302194,https://www.sec.gov/Archives/edgar/data/1571996/000119312526302194/ownership.xml,nonDerivative,2026-07-09,S,Class C Common Stock,22,457.97,10075.34,40,I,"Silver Lake Technology Investors V, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-302194|nonDerivative|2026-07-09|Silver Lake Technology Investors V, L.P.|S|Class C Common Stock|27|459.11|I",2026-07-14 03:26:44+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-07-13,2026-07-09,0001193125-26-302194,https://www.sec.gov/Archives/edgar/data/1571996/000119312526302194/ownership.xml,nonDerivative,2026-07-09,S,Class C Common Stock,27,459.11,12395.970000000001,14,I,"Silver Lake Technology Investors V, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-302194|nonDerivative|2026-07-09|Silver Lake Technology Investors V, L.P.|S|Class C Common Stock|14|460.02|I",2026-07-14 03:26:44+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-07-13,2026-07-09,0001193125-26-302194,https://www.sec.gov/Archives/edgar/data/1571996/000119312526302194/ownership.xml,nonDerivative,2026-07-09,S,Class C Common Stock,14,460.02,6440.28,0,I,"Silver Lake Technology Investors V, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-302194|derivative|2026-07-09|Silver Lake Technology Investors V, L.P.|M|Class B Common Stock|600|0|I",2026-07-14 03:26:44+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-07-13,2026-07-09,0001193125-26-302194,https://www.sec.gov/Archives/edgar/data/1571996/000119312526302194/ownership.xml,derivative,2026-07-09,M,Class B Common Stock,600,0,0.0,114127,I,"Silver Lake Technology Investors V, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-302204|nonDerivative|2026-07-09|Silver Lake Technology Investors IV, L.P.|M|Class C Common Stock|1332||I",2026-07-14 03:26:44+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-07-13,2026-07-09,0001193125-26-302204,https://www.sec.gov/Archives/edgar/data/1571996/000119312526302204/ownership.xml,nonDerivative,2026-07-09,M,Class C Common Stock,1332,,,1332,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-302204|nonDerivative|2026-07-09|Silver Lake Technology Investors IV, L.P.|S|Class C Common Stock|12|448.17|I",2026-07-14 03:26:44+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-07-13,2026-07-09,0001193125-26-302204,https://www.sec.gov/Archives/edgar/data/1571996/000119312526302204/ownership.xml,nonDerivative,2026-07-09,S,Class C Common Stock,12,448.17,5378.04,1320,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-302204|nonDerivative|2026-07-09|Silver Lake Technology Investors IV, L.P.|S|Class C Common Stock|48|449.22|I",2026-07-14 03:26:44+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-07-13,2026-07-09,0001193125-26-302204,https://www.sec.gov/Archives/edgar/data/1571996/000119312526302204/ownership.xml,nonDerivative,2026-07-09,S,Class C Common Stock,48,449.22,21562.56,1272,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-302204|nonDerivative|2026-07-09|Silver Lake Technology Investors IV, L.P.|S|Class C Common Stock|107|450.17|I",2026-07-14 03:26:44+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-07-13,2026-07-09,0001193125-26-302204,https://www.sec.gov/Archives/edgar/data/1571996/000119312526302204/ownership.xml,nonDerivative,2026-07-09,S,Class C Common Stock,107,450.17,48168.19,1164,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
"DELL|0001193125-26-302204|nonDerivative|2026-07-09|Silver Lake Technology Investors IV, L.P.|S|Class C Common Stock|187|451.08|I",2026-07-14 03:26:44+0000,DELL,Dell Technologies Inc.,0001571996,4,2026-07-13,2026-07-09,0001193125-26-302204,https://www.sec.gov/Archives/edgar/data/1571996/000119312526302204/ownership.xml,nonDerivative,2026-07-09,S,Class C Common Stock,187,451.08,84351.95999999999,978,I,"Silver Lake Technology Investors IV, L.P.",,true,false,true,,SEC EDGAR
